Unnamed: 0,제목,날짜,본문
302,"김앤장·고려대 기술법정책센터, 21일 '플랫폼·데이터·AI 법과 정책 이슈' ...",2021.12.08.,"(한국인공지능법학회 회장), 정성구(49·사법연수원 25기)·박민철(47·34기)·노태영(36·변호사시험 1회) 김앤장 변호사가 패널로 참여해 토론한다. 김앤장 TMT(Technology, Media & Telecommunications) 팀 소속 박민철 변호사는 ""이번 웨비나는 올 한 해 논의되었던 플랫폼, 데이터, AI 분야의 법과 정책들을 정리하고..."
303,[2022 정시 입학정보] 경희대학교,2021.12.08.,인공지능학과가 추구하는 인재상은 ▲글로벌 경쟁력을 갖춘 AI Core 인재 ▲AI+X 융합 능력과 실전 능력을 갖춘 인재 ▲인간 중심의 윤리의식을 갖춘 인재 ▲생태 경제학적 가치를 추구하는 인재다. 규제과학 등 신산업 견인할 핵심 인재 육성하는 약학과 약학과는 2022학년도부터 6년제로 학제를 개편해...
304,삼성전자 ‘디지털 포용성’ 세계 4위,2021.12.08.,"WBA는 삼성전자가 AI(인공지능) 분야에서 공정성, 투명성, 책임성을 추구하는 ‘AI 윤리 원칙’을 공개하고, 사외 스타트업 육성 프로그램 ‘C랩 아웃사이드’를 통해 기술 혁신 생태계에 기여하고 있는 점을 높이 평가했다. WBA는 또 삼성전자가 색을 잘 구별하지 못하는 시청자를 위해 적색, 녹색..."
305,"무하유 일본어 표절검사 서비스 '카피모니터', 일본 명문대서 도입",2021.12.08.,무하유는 AI 기반 표절검사 서비스 ‘카피킬러’를 개발한 AI기술기업이다. 인공지능 기반 언어처리 기술력과 전문성을 기반으로 일본어 전용 표절검사... 연구윤리 준수 문화를 확대하고자 카피모니터 도입을 결정했다고 설명했다. 카피모니터는 그대로 베낀 듯한 문서를 즉시 발견하고 일부 표현을 누락하여...
306,"김앤장, '2021년 플랫폼, 데이터, AI법과 정책 이슈의 회고와 전망' 웨비나 개...",2021.12.08.,"또한 AI 기술의 발전, 확산과 함께 AI 기술의 윤리적 개발 활용 역시 세계 각국과 주요 국제기구의 관심 대상이 되고 있다. 이번 웨비나는 다양한... 교수 ▲한국인공지능법학회 회장직을 맡고 있는 서울대학교 법학전문대학원 고학수 교수 ▲김앤장 법률사무소의 정성구 변호사, 박민철 변호사, 노태영..."
307,"""사범대 졸업해야 공통과목 교사 가능""…교육부, 중등 교원 양성 규모 축소",2021.12.08.,"인공지능(AI), 드론 등 신규분야 교직과정은 입학정원 30% 내에서 운영이 가능하도록 해 현행 10%보다 대폭 확대하고 교원자격증 표시과목 신설 등을... 이밖에도 교원 양성 과정에서 윤리의식·인성 등 바른 교직관을 갖춘 교원을 양성할 수 있도록 대학 생활 기록 등을 종합적으로 검토하는 적·인성 검증체계도..."
310,"삼성전자, 디지털 포용성 평가 글로벌 4위…아시아 1위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 △색을 잘 구별하지 못하는 시청자를 위해 적색·녹색·청색을...
315,"WP ""화웨이, 中정부의 신장 위구르 인권탄압 도왔다""",2021.12.08.,"구체적으로 살펴보면 화웨이는 중국의 인공지능(AI) 업체인 아이플라이테크와 함께 '음성지문 운영 플랫폼'을 개발, 기존에 확보한 음성 데이터를 활용해... 사업 윤리에 기초해 이뤄졌다""고 밝혔다. 미국 주재 중국대사관도 화웨이에 대한 비판은 근거가 없다고 밝혔다. 중국 당국도 WP의 논평 요청에 응답하지..."
316,"'이루다'서비스 재출시…법무법인 태림, ""추가 피해 없도록 엄중 필요""",2021.12.08.,"올해 개인정보 남용 논란이 나타나면서 서비스가 중단된 인공지능(AI) 챗봇서비스 스캐터랩 '이루다 '가 2.0 버전으로 재출시한다고 이루다 개발사가 최근... 법무법인 태림은 ""스캐터랩 측이 서비스 재개에 앞서 AI 윤리 점검 및 서비스 고도화를 진행할 것이라는 다짐을 밝히고 있으나, '이루다' 관련 심각한..."
317,"[사람人]카겜 1조클럽 이끈 전략가, 카카오 10년 미래 짊어진다",2021.12.08.,"지난해 인공지능(AI) 챗봇 ‘이루다’가 윤리 논란으로 사회적 비판을 받았을 당시 남궁 센터장은 ""규제가 혁신을 가둘까 걱정된다""며 공개적으로 이루다를 만든 스타트업에 응원을 보냈다. 게임업계 연봉 인상 바람이 불었을 때도 ‘불참’을 선언하면서 소신 행보를 보였다. 그가 컨트롤타워 부족이라는..."
320,"삼성전자, 디지털 포용성 평가서 '글로벌 4위'",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 △색을 잘 구별하지 못하는 시청자를 위해 적색...
324,세상을 바꾸는 기업들(6위~26위),2021.12.08.,"하지만 배터리 혁명이 인권과 지구를 위험에 빠트리고 있다""고 비판하며, 기업들에게 윤리적으로 채굴한 코발트의 공급망 구축을 촉구했다. 적극... 체크알은 인공지능(AI)과 '스토리 취합 시스템', 인적 분석 등을 활용한다. 그래서 리프트와 넷플릭스 같은 고용주들이 지원자의 체포나 유죄판결 전력이..."
325,"삼성전자, 디지털 포용성 평가 4위로 상승…디지털 기술 사회와 공유 성과",2021.12.08.,▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 사회공헌 활동도 호평받았다. ▲ 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색·청색을 인지하는...
326,삼성전자 ‘디지털 포용성’ 세계 4위,2021.12.09.,"삼성전자는 디지털 포용성 평가와 관련해 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개, 사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에서 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색..."
327,"자연어처리 스타트업 튜닙, 광주시와 MOU 체결",2021.12.09.,"거대 인공지능(AI) 활용 방안 회의에서 자문을 맡는 등 적극적으로 광주시와 스킨십을 이어오고 있다. 튜닙의 박규병 대표는 ""사업을 시작할 때부터... 이에 앞서 최근 첨예한 사회적 의제가 되고 있는 인공지능의 윤리를 판정할 수 있는 독자적인모델을 개발하여 서비스를 앞두고 있다. 튜닙은 지난달..."
328,"삼성전자, 디지털 포용성 평가서 글로벌 4위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 인공지능(AI) 분야에서 공정성ㆍ투명성ㆍ책임성을 추구하는 'AI 윤리 원칙' 공개 사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해...
334,"삼성전자, 디지털 포용성 평가 세계 4위…애플은?",2021.12.08.,삼성전자는 ▲인공지능(AI) 분야 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 ▲사외 스타트업 육성 프로그램 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 ▲색을 잘 구별하지 못하는 시청자를 위해 적색·녹색·청색을 인지하는 정도를 확인하고 그에 맞춰 TV 화면 색상을...
335,"美상무 ""내년초 亞국가들과 강력한 경제협정 협상 개시""…韓은?",2021.12.08.,"미국 정부가 내년 아시아 국가들과 ""강력한"" 경제협정 체결을 목표한다며 공급망 공조, 전략물자 수출통제, 인공지능(AI) 표준을 포함한 영역을... 또 다른 영역은 AI, 사이버안보와 관련한 기술적 표준과 원칙을 세우는 작업이라고 그는 말했다. 라이몬도 장관은 ""책임있고 윤리적 AI에 대한 표준을 우리 동맹과..."
336,[카드 News] 하나카드·삼성카드·현대카드,2021.12.09.,"'하나합'이 선보이는 '내 지출 한눈에' 서비스는 인공지능(AI)을 활용, 소비데이터를 기반으로 소비패턴과 소비성향을 분석해준다./하나카드 하나카드가... 한편 현대카드는 지난 2008년 업계 최초로 국제표준 정보보호 인증인 ISO27001 획득을 시작으로 2014년 '한국윤리경영대상' 대상 수상을 비롯해..."
337,"삼성전자, 디지털 포용성 평가에서 세계 4위",2021.12.09.,삼성전자는 이번 평가에서 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’을 공개하고 사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’ 등을 운영해 기술 혁신 생태계 조성에 기여한 점에서 높은 점수를 받았다. 삼성전자는 또한 색을 잘 구별하지 못하는 시청자를...
339,"삼성전자, 디지털 포용성 평가서 글로벌 4위",2021.12.08.,삼성전자는 이번 ‘디지털 포용성’ 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 ▲색을 잘 구별하지 못하는 시청자를 위해 적색...
345,"단순해 보이지만 의외로 복잡한 물류 로봇팔, 왜?",2021.12.08.,"로봇팔을 개발하면 사람보다 수십 배의 효율성을 낼 수 있지만 전면적인 도입이 늦어지고 있는 이유는 돈이나 윤리적 문제가 아닌 첨단기술이라는 얘기다. AI, 머신러닝 발달로 로봇팔 도입 가속화 최근 몇 년 사이 급속도로 발전한 인공지능(AI)과 딥러닝 기술이 로봇공학과 접목되면서 로봇팔이..."
346,"[긴급진단] ""교육부에서 대학을 분리… 혁신생태계 허브로서 대학 역할에 주목...",2021.12.08.,이를 위해 △교육부의 전면 개편 △대학의 혁신생태계 허브 역할로서의 지원 △기초과목들에 대한 AI보조교사 도입 △평생학습자와 해외학생 교육 위한... 인공지능만으로 할 수 없는 스스로 윤리적 판단과 가치판단을 하게끔 키워주는 전통교육의 필요성을 강조한 대목이다. 이기수 전 고려대 총장 인성교육과...
347,"김형범 연세대 교수 ""유전자가위로 환자 치료하는 세상 열겠다""",2021.12.08.,"세포에 자동으로 들어가는 RNA유전자 가위, 혈액형 변환 기술, 유전자가위 활성 예측 인공지능 모델 등을 개발했다. 연구 내용은 네이처 메소드, 사이언스... 김형범 교수는 “유전자가위는 유전병이나 암 같은 난치성 질병치료, 동식물 개량 등에서 쓸 수 있다”며 “윤리적·법적 문제도 해결해나가야 하지만..."
354,"삼성전자, 디지털 포용성 평가서 글로벌 4위...지난해보다 6단계↑",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성・투명성・책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받은 것으로 알려졌다. 관계자에 따르면 이 밖에도 ▲색을...
357,"""2022년, 공격자가 노릴 만한 '공격 표면' 더욱 넓어진다""",2021.12.08.,"또한, 인공지능(AI)의 역기능을 최소화하고 데이터 활용의 안전성을 높이는 기술 도입의 중요성도 부각될 것이라고 예측했다. 이글루시큐리티... 이러한 배경에서 경제협력개발기구(OECD), 주요 20개국(G20) 정상회의, 국제전기전자학회(IEEE), 세계경제포럼(WEF) 등을 중심으로 '윤리적 AI 개발 가이드라인..."
360,"삼성전자, '디지털 포용성 평가'서 글로벌 4위 선정…""아시아 기업 1위""",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 ▲색을 잘 구별하지 못하는 시청자를 위해 TV 화면...
363,[과학핫이슈]인공 생명체의 반란...맞춤형 질병치료 새 길 열릴까,2021.12.08.,슈퍼컴퓨터에 구현된 진화 알고리즘을 이용해 인공지능(AI) 알고리즘이 디자인한 인공 생명체다. 연구진은 지난해 초 제노봇 1.0을 공개한 이후 세포... 인지능력과 자극을 느낄 수 있는 신경 체계를 갖춘 전혀 다른 인공 생명체가 탄생할 수 있다는 우려 등 윤리·사회적 논란도 실용적인 응용 분야로 나아가기...
364,"국표원, 미국과 양자기술 등 첨단기술 분야 표준협력 파트너십",2021.12.08.,"우리 정부가 양자기술·자율차·인공지능(AI)·반도체 등 첨단기술 분야에서 미국과 표준협력 파트너십을 구축했다. 산업통상자원부 국가기술표준원은 2일... 기조강연에 이어 진행된 기술발표에서는 양국 전문가들이 양자기술 표준화 전략, AI 윤리 표준화, 반도체 분야 기술·표준 협력 등에 대해 발표했다. 양국..."
365,"""발전 초기단계 메타버스 자본조작·개인정보 리스크""",2021.12.08.,"그리고 인공지능(AI), 컴퓨팅 파워, 핫 콘텐츠IP, 가상인간 등도 메타버스 산업의 핵심 요소다. 이러한 기술을 기반으로 메타버스는 '디지털 트윈... 10가지 주요 리스크로는 △자본 조작 △여론 거품 △윤리적 제약 △독점 △과당 경쟁 △컴퓨팅 파워 부담 △경제적 위험 △중독 위험 △개인정보 위험 △지적재산권..."
366,[Who Is ?] 조석 현대일렉트릭앤에너지시스템 대표이사 사장,2021.12.02.,"현대일렉트릭은 산업인공지능(AI) 전문기업 띵스파이어(Thingspire)를 비롯해 한국산업기술대학교, 한국산업기술시험원 등 모두 13개 민간기업 및... 한수원은 조직이나 제도와 같은 경영시스템의 혁신보다 보안의식과 청렴도를 높일 수 있는 윤리 의식과 조직문화 혁신이 더욱 중요한 과제라는 지적을..."
368,"[SR전자IT] 삼성전자, 디지털 포용성 평가 글로벌 4위…아시아 1위",2021.12.08.,삼성전자는 이번 평가에서 인공지능(AI) 분야에서 공정성ㆍ투명성ㆍ책임성을 추구하는 AI 윤리 원칙 공개 사외 스타트업 육성 프로그램인 C랩 아웃사이드를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 장애인들의 제품 접근성 향상을 위한 노력과 청소년 교육 중심의 사회공헌 활동도...
370,"삼성전자, WBA 선정 디지털 포용성 평가 글로벌 4위",2021.12.08.,"삼성전자는 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 AI 윤리 원칙 공개, 사외 스타트업 육성 프로그램인 C랩 아웃사이드를 통한 기술 혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한, TV 화면 색상을 보정해 주는 씨컬러스(SeeColors) 앱을 개발하는 등 장애인들의 제품 접근성..."
371,청년실업·교육격차 해소 앞장… 미래인재 키우는 삼성 [2021 사회공헌대상],2021.12.08.,"올해 400개 초·중학교를 1학기, 2학기 각각200개 학교에서 진행될 예정으로 올해부터 교육현장의 수요를 반영해 인공지능(AI) 교육을 실시한다. 교육은 학생들의 눈높이에 맞춘 △AI의 이해 △AI 실습 △스스로 문제 해결 능력을 향상시키는 프로젝트 수업 △AI 윤리로 구성된다. 삼성전자는 삼성 주니어 SW..."
372,2021 대한민국 지속가능성대회,2021.12.08.,"명예의 전당 헌정 기업들을 하나씩 살펴보면, 유한킴벌리는 1980년대부터 우리강산 푸르게 푸르게, 윤리경영, 환경경영 등을 선포하며 사회책임경영을... 노사 공동으로 ESG 경영을 적극 실천할 것을 선언하고 ABC(인공지능, 빅데이터, 클라우드) 기술을 활용한 환경과 사회문제를 해결하는 데 나섰다. KT는..."
373,"삼성전자, WBA ‘디지털 포용성 평가’ 글로벌 4위로 순위 상승",2021.12.08.,삼성전자는 이번 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 ▲사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다고 설명했다. 또 ‘삼성 주니어 소프트웨어(SW) 아카데미’...
374,"[모빌리티 인사이트] ‘2021 서울모빌리티쇼’, 초연결화 자동차를 소개하다",2021.12.08.,"그리고 2016년 3월, 전 세계는 바둑기사 이세돌 9단과 구글 딥마인드가 개발한 바둑 인공지능(AI) ‘알파고(AlphaGo)’의 바둑 대결에 주목했습니다.... 또한, 인공지능의 윤리적 판단 문제로 자주 등장하는 ‘트롤리 딜레마’를 빼놓을 수 없죠. 트롤리 딜레마는 인공지능의 의사결정을 어디까지 믿고 맡길 수..."
375,수능 점수 통한 정시 지원 가능 대학 어디?,2021.12.08.,"충남대 경영·경제·행정·심리·국어교육·영어교육, 충북대 역사교육 359점, 충남대 무역·언론정보·공공안전·정치외교·교육, 충북대 심리·윤리교육... 중앙대 AI·창의ICT공과대학·소프트웨어, 이화여대 인공지능 397점, 서강대 화공생명공학·생명과학, 성균관대 수학교육·건설환경공학·자연과학계열..."
376,"삼성전자, 디지털포용성 평가 글로벌 4위 선정",2021.12.08.,이는 올해 평가 대상 150개 ICT 기업 가운데 아시아 기업으로는 1위에 해당하는 것으로 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 ▲색을 잘...
378,"삼성, 디지털 포용성 '글로벌 4위' 150개 ICT기업 평가… 亞 기준 1위",2021.12.08.,"8일 삼성전자에 따르면 WBA 평가는 삼성전자가 추진하는 인공지능(AI) 분야 공정성·투명성·책임성 추구의 'AI 윤리 원칙' 적용, 사외 스타트업 육성 프로그램 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 높은 점수를 부여했다. 또 색상 구별에 어려움을 겪는 시청자를 위한 TV 화면 색상 보정 앱..."
380,"삼성전자, WBA '디지털 포용성 평가' 세계 4위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다.
383,'장사팁도 기술'…KT 상권분석 플랫폼에 대학생 투입하니,2021.12.08.,'환경·사회·지배구조'의 약자인 ESG는 기업의 윤리경영을 평가하는 주요 지표다. 한국기업지배구조원 평가에 따르면 올해 KT는 환경·지배구조에서 각각... 그 중에서도 '유선통화분석'과 'AI(인공지능) 점포진단' 서비스는 소상공인의 필요에 부응한 서비스다. 대부분의 소상공인은 가게 대표 유선전화를...
384,"""공간 빅데이터로 진화하는 감정평가""… 학회 하반기 학술대회 '눈길'",2021.12.08.,"이어지는 여성위원회에선 △㈜꾸림 임혜순 대표가 '청년여성 1인 가구 주거지원 방안'에 대해, 윤리교육에선 △한국대학기관생명윤리위원회협회 조성연... 박사가 'AI(인공지능) 스마트 하우징'에 대해 이야기한다. 끝으로 LX 특별정책세미나에선 △LX 이준호 차장의 'LX 국토정보 기본도의 위상과 역할' △제주대..."
385,"한국IDC, 국내 ICT 10대 전망 발표",2021.12.08.,"소싱 ▲데이터의 윤리적 사용 ▲마켓플레이스의 9가지를 소개했다. 한은선 전무는 ""IDC가 올해 7월에 시행한 디지털 트랜스포메이션(DX) 성숙도 평가에... 디지털 퍼스트 엔터프라이즈와 증거 기반의 문화가 중요: 2026년까지 국내 20%의 조직에서 직원의 행동을 독려하기 위해 행동 경제학과 인공지능(AI)..."
386,오미크론 신속 보고 연구자 네이처 선정 10대 과학자에,2021.12.08.,"코로나 이외의 분야에서는 지난 5월 중국의 화성 탐사선 톈원 1호를 화성에 착륙시키는 데 핵심적인 역할을 한 장 룽차오, 단백질 구조 예측 인공지능(AI)을 개발한 존 점퍼와 AI 윤리 연구소를 설립한 팀닛 게브루, 가짜 논문을 추적한 기욤 카바낙이 올해의 과학 인물로 선정됐다. 알츠하이머 치료제 승인을..."
387,"삼성전자, 디지털 포용성 평가에서 글로벌 4위...아시아 기업 1위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다고 전했다. 또한 ▲색을 잘 구별하지 못하는 시청자를 위해...
390,"무하유, 일본어 전용 표절검사 서비스 ‘카피모니터’ 일본 명문대서 활용",2021.12.08.,무하유는 AI 기반 표절검사 서비스 ‘카피킬러’를 개발한 AI기술기업이다. 이 기업은 인공지능 기반 언어처리 기술력과 전문성을 바탕으로 일본어 전용... 연구윤리 준수 문화를 확대하고자 ‘카피모니터’ 도입을 결정했다고 설명했다. 카피모니터는 그대로 베낀 듯한 문서를 즉시 찾아주고 일부 표현을...
391,"삼성전자, 디지털 포용성 평가에서 글로벌 4위",2021.12.09.,삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 ▲색을 잘 구별하지 못하는 시청자를 위해 적색·녹색...
392,"삼성전자, WBA 디지털 포용성 평가서 글로벌 4위",2021.12.09.,삼성전자는 이번 &apos;디지털 포용성&apos; 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 &apos;AI 윤리 원칙&apos; 공개 ▲사외 스타트업 육성 프로그램인 &apos;C랩 아웃사이드&apos;를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 ▲색을 잘 구별하지...
393,"삼성전자, WBA '디지털 포용성 평가' 글로벌 4위",2021.12.08.,"삼성전자는 이번 디지털 포용성 평가 인공지능(AI) 분야에서 공정성ㆍ투명성ㆍ책임성을 추구하는 'AI 윤리 원칙' 공개, 사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색ㆍ녹색ㆍ청색을..."
394,충청권 의학계열 정시모집 400점 이상 합격선,2021.12.08.,"△충남대 경영·경제·행정·심리·국어교육·영어교육, 충북대 역사교육 359점 △충남대 무역·언론정보·공공안전·정치외교·교육, 충북대 심리·윤리... △충남대 간호·전자공학·기술교육·수학교육 370점 △충남대 생화학·정보통계·전기공학·기계공학·응용화학공학·인공지능·자율운항시스템공학..."
395,"정치권까지 확산된 딥페이크…""가이드라인 필요""",2021.12.08.,"최근엔 대선후보들까지 나서 자신의 모습을 본 딴 AI 가상인물을 만들어 선거운동에 활용하겠다고 밝히면서 다시 한 번 주목을 받고 있는데요. 잘못... [전창배 / 한국인공지능윤리협회 이사장: 향후에는 분야별로 인공지능 가이드라인이 세분화돼서 체계화될 필요가 있다고 봅니다. 정치, 경제, 사회 분야에서..."
396,"삼성전자, '디지털 포용성 평가'서 글로벌 4위·아시아 1위 석권",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 색을 잘 구별하지 못하는 시청자를 위해 TV 화면 색상을...
397,"삼성전자, WBA '디지털 포용성 평가' 글로벌 4위",2021.12.08.,"삼성전자는 이번 '디지털 포용성' 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 삼성전자 측은 “탄소 저감, 자원 순환, 생태 복원 등 다양한..."
398,"튜닙·커먼컴퓨터, 거대 AI 모델 개발·사업화 제휴",2021.12.08.,"자연어처리 인공지능(AI) 스타트업 튜닙과 블록체인 기반 AI 클라우드 기업 커먼컴퓨터는 거대 AI 모델 개발 및 사업화를 위한 업무협약(MOU)를... 구체적인 AI 모델을 개발해 나갈 계획이다. 튜닙은 카카오브레인 출신 NLP팀 엔지니어 6명이 지난 3월 공동 창업한 스타트업이다. NLP, 초거대 AI 모델, AI 윤리..."
399,"[최윤영의 더 리뷰(The Re:view)] 신을 꿈꾼 인간의 고독한 말로, 뮤지컬 '프...",2021.12.08.,"윤리적 난제와 부딪힌 과학은 앞으로 인간이 풀어야 할 과제로 남았다. 어쩌면 우리가 미처 알 수 없는 희생이 숨겨져 있었을지도 모른다. 그러한... 인공지능(AI)을 군사 목적으로 활용할 수 있게 될지 모른다는 이야기나, 인류를 대신할 무기 개발 가능성과 그 결과에 대한 예측은 때아닌 공포심을 자아낼 정도다...."
400,"국토정보 활용 '프롭테크' 미래…민간·공공, 어떻게 협업할 것인가",2021.12.08.,"연구윤리교육, 폐회 순으로 진행될 예정입니다. 코로나19 상황을 고려해 현장 참석인원은 50인으로 제한되며, 한국감정평가학회 유튜브(https://bit.ly/3oo2tXm)... 박사는 '인공지능(AI) 스마트 하우징'을 발표합니다. 정책세미나에서는 이준호 한국국토정보공사 차장이 LX국토정보기본도의 효용성을 발표합니다. 이어..."
401,"삼성전자, WBA선정 디지털 포용성 평가서 글로벌 4위",2021.12.08.,삼성전자는 이번 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 초·중학생 소프트웨어 교육 프로그램인 '삼성 주니어 SW 아카데미'와...
402,"삼성전자, 디지털 포용성 평가 글로벌 4위",2021.12.08.,삼성전자는 이번 ‘디지털 포용성’ 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 △사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에서 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색...
403,"로앤컴퍼니 ""법률시장에서 AI와 리걸테크로 혁신 일으킬 것""",2021.12.08.,로앤컴퍼니가 리걸테크 업체로는 유일하게 'AI 서밋 서울 2021'에 초청돼 인공지능(AI)과 리걸테크로 법률시장에서 혁신을 일으킬 것을 예고했다. '로톡... 이후 대한변호사협회는 올해 5월 '변호사 광고에 관한 규정'과 '변호사윤리장전'을 개정해 로톡과 같은 법률플랫폼 등 비변호사의 법률사무 광고와 이에...
405,"한·미 표준포럼, “국가 간 기술·표준 분야 긴밀한 협력 중요”",2021.12.09.,임승옥 전자기술연구원 본부장은 특히 인공지능 윤리 표준화를 위한 협력을 강조했다. 임 본부장은 “인공지능은 인간의 지능이나 상태를 모사하는... 본부장의 AI 윤리 표준화와 규제’ ▲ 필 피케이라(Phil Piqueira) UL 부회장의 자율자동차의 기술표준화 및 인증’ ▲안기현 반도체산업협회 전무의 안정적...
406,"한화테크윈, AI 엣지 컴퓨팅 등 5대 영상보안업계 트렌드 발표",2021.12.08.,"인공지능(AI) 엣지 컴퓨팅, AI 솔루션, 서비스형 비즈니스 모델, 책임있고 윤리적 사용, 기술융합 등을 제시하며 '타이거(T.I.G.E.R)'로 명명했다. 한화테크윈이 첫 트렌드로 언급한 것은 AI 엣지 컴퓨팅이다. 영상보안에서 엣지 컴퓨팅은 CCTV가 영상을 자체적으로 처리·분석하는 것으로, 카메라가 데이터를..."
