Unnamed: 0,제목,날짜,본문
331,"중기부, 2차전지·첨단로봇 등 유망분야 연구개발에 194억원 투입",2022.08.03.,"로봇 △인공지능(AI)기반 사물 부착형 이동로봇 등 서비스 로봇 개발을 위한 7개 과제가 선정됐다. 또 미래차 분야에선 △전기차용 인버터 전류 센서... 연구윤리 등 과제 수행을 위한 기본지침 안내도 병행할 계획이다. 윤석배 중기부 기술개발과장은 ""국내 중소·벤처기업들이 글로벌 시장에서 독보적 기술..."
332,"세계 최고의 부자 기업가들, 성추문도 최고",2022.08.09.,시본 질리스라는 30대 인공지능(AI) 벤처사업가와의 사이에서 지난해 11월 쌍둥이를 얻었다고 보도했기 때문이다. 문제는 시기였다. 출산 몇 주 뒤인... 남녀 사이의 신의·성실과 도덕 문제는 물론 업무 관련자와의 비즈니스 성 윤리 문제까지 겹치면서 일이 꼬일 대로 꼬였다. 비교적 조용히 살던 제프...
333,"전남창조경제혁신센터, 'AI 산업분야 취업역량강화 프로젝트' 실시",2022.08.09.,"전국 최고 창업·일자리 창출 허브인 전남창조경제혁신센터는 지난달 25일부터 12일까지 3주 동안 '2022년 인공지능(AI) 산업분야 취업역량강화 프로젝트... 총 5일간 진행한 교육은 '4차 산업혁명과 AI 기초이론'을 시작으로 AI 전문강사의 'AI 키트를 활용한 실습형 이론 및 실습체험', 'AI 윤리와 취·창업 컨설팅..."
334,영국의 발달장애인 위한 'DECODE' 프로젝트가 주목받는 이유,2022.08.09.,"전 교수는 ""AI가 발달장애가 있는 수천 명의 삶의 질을 안전하고 윤리적이며 비용 효율적으로 개선할 수 있는 방법을 보여줄 수 있을 것""이라고 했다. 프로젝트에는 의료정보학, 데이터사이언스, 인공지능, 인간공학, 시스템 디자인, 윤리학, 사회학과 신경정신과 전문의 등 다양한 전문가..."
335,"경남도교육청, 메타버스 활용 교육 본격 추진",2022.08.09.,"8월 9일부터 10일까지 kb손해보험 인재니움 사천연수원에서 초·중등 교사 40명을 대상으로 ▲메타버스 윤리교육 ▲3D 메타버스 플랫폼 체험 ▲메타버스... 안태환 창의인재과장은 ""4차 산업혁명 등 급변하는 교육 환경에서 교육 혁신의 한 방법으로 인공 지능(AI)과 메타버스 등 최신 기술을 적극적으로..."
337,의료·법률 ‘플랫폼’ 규제 필요 목소리 높아,2022.08.03.,"치협·의협·변협 국회서 ‘전문직 플랫폼 공공화’ 심포지엄 AI(인공지능)와 알고리즘 기술을 표방하는 플랫폼 사업이 성황을 이루면서 의료, 법률 등... 그는 “민간기업이 운영하는 플랫폼의 목적은 이익추구이기 때문에 높은 윤리적 책임이 요구되는 전문직과 양립할 수 없다”며 “전문직 단체와 협의를..."
338,"춤추는 제인‧시구 와이티…가상인간, 진짜 움직여? [연예다트]",2022.08.03.,"윤리적 문제를 일으키지 않는 가상인간을 광고에 투입하는 일이야 충분히 예상 가능한 범위였다. 여기서 나아가 이들에게 AI(인공지능) 기술에 따른 특정 성향을 불어 넣거나, 인생사의 스토리텔링을 부여할 때 향후 이들의 활동 공간은 한층 넓어질 수 있다. 현재로서 전 세계적으로 가장 인지도가 높은..."
339,경남교육청， 메타버스 교육 본격 추진,2022.08.09.,"9일부터 10일까지 KB손해보험 인재니움 사천연수원에서 초ㆍ중등 교사 40명을 대상으로 △메타버스 윤리교육 △3D 메타버스 플랫폼 체험 등 `학교로... 안태환 창의인재과장은 ""4차 산업혁명 등 급변하는 교육 환경에서 교육 혁신의 한 방법으로 인공지능(AI)과 메타버스 등 최신 기술을 적극 활용하기로 했다""며..."
340,[Who Is ?] 김남호 DB그룹 회장,2022.08.09.,"김 전 사장의 아내 이양희 성균관대학교 교수는 이철승 전 신민당 총재의 딸이며 국민의힘 윤리위원장을 맡고 있다. 김택기 전 의원과 이양희 교수의... "" (2020/11/05, 강원도 춘천시 세종호텔에서 동곡사회복지재단 주최로 열린 제15회 동곡상 시상식에서) ""인공지능(AI)과 빅데이터 활용이 늘면서 각종..."
341,[2023수시특집] 서울시립대 935명(54.1%) '비중 확대'.. 학종 서류형 신설,2022.08.18.,"공적윤리의식, 제출서류의 진실성 등을 약 10분간 평가한다. 평가요소별 반영비율은 전형별 차이가 있다. 학생부종합Ⅰ(면접형)의 서류평가는 잠재역량... 통계학 분야의 인과추론, 예측불변성 등에 대한 이론연구와 인공지능 분야의 AI연구/컴퓨터 비전연구를 융합해 궁극적으로는 신뢰 가능한 AI를 만들기..."
342,"임태희 경기교육감 첫 도정연설 ""대한민국 교육 중심 경기도 만들겠다""",2022.08.07.,"임 교육감은 ""지역별 특성과 학생별 적성에 따라 IB(International Baccalaureate·경기형 국제 바칼로레아 프로그램)와 AI(인공지능) 및 DQ(Digital Quotient·디지털... 기술을 윤리적으로 활용하는 능력을 길러 미래교육의 중심으로 자리매김하겠다""고 전했다. 이어 ""학생들의 학습활동을 도울 수 있도록 교원의 재교육..."
343,"광주시의회 초선의원들, 지역 발전 머리 맞댄다",2022.08.07.,"정민석 인공지능윤리연구소 연구원이 ‘광주 인공지능(AI) 연구개발(R&D) 발전방향 분석’을 주제로 인공지능 산업 성공 요소와 전략적 발전 방향, 세계와 우리나라의 인공지능 트렌드 분석 및 전망, 광주 인공지능 산업 및 정책 분석 등을 강의했다. 이번 특강을 마련한 안 의원은 광주시가 현안 사업으로 추진..."
344,"현대-보스턴다이내믹스, 4억2400만달러 규모 AI·로봇 연구센터 설립",2022.08.03.,"(사진=보스턴다이내믹스) 현대차그룹과 보스턴다이내믹스(Boston Dynamics)가 4억2400만달러(한화 5600억원)를 투자해 미국에 인공지능(AI) 연구소를... 이 센터는 인지 AI, 운동 AI, 유기적 하드웨어 디자인 및 윤리 및 정책의 4가지 핵심 기술 영역에서 대학 연구소의 최고의 기능과 기업 개발 연구소의..."
345,[이종호의 포스트 펜데믹 로드맵-55] 세계를 강타한 KAIST 보이콧,2022.08.09.,인권과 윤리적 기준을 매우 중요하게 생각하며 인간의 의미 있는 통제가 모자란 자율무기 등 인간의 존엄성에 반하는 연구 활동을 하지 않는다고 강조했다. KAIST가 치명적인 자율무기 시스템과 킬러 로봇 개발에 관여할 의사가 없음을 재확인했다. 그러면서 신 총장은 국방·인공지능융합연구센터에서 AI...
346,"중기부, 기술 우수 중기 154개사 선정…과제당 최대 2년 5~6억 지원",2022.08.08.,"로봇 △인공지능(AI) 기반 사물 부착형 이동로봇 등 서비스 로봇 개발을 위한 7개 과제가 선정됐다. 또한 미래차 분야에서는 △전기차용 인버터 전류... 연구윤리 등 과제 수행을 위한 기본지침 안내도 병행할 계획이다.윤석배 중기부 기술개발과장은 ""국내 중소·벤처기업들이 글로벌 시장에서 독보적 기술..."
347,"[VC가 찜한 스타트업]AI로 채용 혁신 제네시스랩, 공정성·속도 다 잡는다",2022.08.04.,"빠른 속도와 높은 정확성으로 무장한 인공지능(AI) 기술이 기업 채용 혁신의 촉매제 역할을 톡톡히 하고 있다. 채용 과정에서 발생하는 비효율을... 때와 AI가 개입했을 때 평가 점수의 유사성을 비교하고, 전문가들이 봤을 때 평가 과정이 타당한지 검증하게 한다. AI면접의 윤리적 논란은 제네시스랩이 풀어야..."
348,"대구 미래, 5+1 기업 탐방 〈15〉컴퓨터메이트",2022.08.04.,컴퓨터메이트는 앞으로 인공지능(AI)에 집중한다. 지난해 내부적으로 AI 팀을 구성했고 MES 기반의 AI 솔루션을 개발하고 있다. AI는 이미 지난해부터... 김 대표가 추구하는 당당한 회사로 거듭나기 위한 요소로는 제품에 대한 자부심과 자체 윤리경영을 통한 투명성 확보다. 김 대표는 “기업은 이윤을...
349,"'복권 이재용' 큰 그림?…삼성 안팎 ""삼성의 광복절""",2022.08.04.,"특히 대한민국 경제 회생을 위한 공격적인 투자와 '투명 윤리경영'에 역량을 집중할 것으로 분석된다. ◇삼성 안팎 ""삼성의 광복절"" 재계는 이 부회장의... 자동차 전장과 인공지능(AI), 바이오, 차세대 통신 등 신사업 분야에서 적극적인 M&A를 모색할 수 있다. 반도체 설계 기업인 ARM, 차량용 반도체 기업..."
