Unnamed: 0,제목,날짜,본문
60,이루다 AI만 문제?…'개인정보 처리방침' 공개·갱신 안한 기업 '수두룩',2021.01.13.,인공지능(AI) 챗봇 '이루다' 사태의 후폭풍이 가시지 않는 가운데 민간 기업의 '개인정보 처리 방침' 관리가 부실하다는 조사 결과가 나왔다. 정부는 개인정보보호법 2차 개정을 통해 '개인정보 처리 방침 심사 제도' 등 개인정보 처리 방침 관리와 관련한 기업들의 책임을 강화하는 방안을 검토 중이다. 19일...
62,이루다 개인 정보 유출 집단소송 시작,2021.01.22.,인공지능 AI 챗봇 '이루다' 개발 과정에서 개인 정보를 유출 당했다고 주장하는 이들이 집단소송에 나섰다. 22일 공동소송 플랫폼 '화난사람들'에 따르면 현재까지 342명이 소송에 참여했다. 해당 소송 모집은 전날인 21일에 마감됐다. 피해자들은 전날 서울동부지법에 스캐터랩을 상대로 한 증거 보전 신청서를...
63,"'AI 이루다' 개발사 스캐터랩 ""DB 전량 폐기하겠다""",2021.01.22.,"인공지능(AI) 챗봇 '이루다' 개발사 스캐터랩이 이루다의 데이터베이스(DB)와 딥러닝 대화 모델을 폐기하기로 결정했다. 이용자들의 불안감을 고려한 조치다. 스캐터랩은 15일 ""이루다의 DB 전량 및 딥러닝 대화 모델을 폐기하기로 했다""고 밝혔다. 스캐터랩은 현재 진행 중인 개인정보보호위원회와..."
64,"[2021 업무보고] ""제2 이루다 사건은 없다"" 개인정보위, 개인정보보호 준칙 마...",2021.01.22.,"개인정보보호위원회가 오는 3월 중 인공지능(AI), 자율주행차 등 신기술의 개인정보보호기준을 마련한다. 이루다 사건으로 불거진 대중의 개인정보 침해 우려를 해소하고 관련 기술을 개발·활용하는 기업의 불확실성을 해소하기 위해서다. 개인정보위는 26일 이 같은 내용을 담은 '2021년 업무계획'을..."
65,"'이루다' 개인정보 수집 후폭풍…개발사 ""DB 폐기까지 고려""",2021.01.15.,"혐오발언과 개인정보 보호 논란을 불러일으킨 인공지능(AI) 챗봇 '이루다'와 관련, 개발사가 이루다 데이터베이스(DB)와 딥러닝 모델 폐기를 고려하고 있다고 15일 밝혔다. 이루다의 개발사인 스캐터랩 관계자는 이날 MBC라디오 '김종배의 시선집종'에 출연해 이같이 말했다. 그는 ""이루다 서비스는 일단 중단한..."
71,채팅 AI '이루다' 개인정보 유출 집단소송 373명 신청,2021.01.22.,인공지능(AI) 챗봇 '이루다' 서비스 과정에서 개인정보를 유출당했다고 주장하는 피해자들이 집단소송 절차를 시작했다. ▲ 공동소송 플랫폼 '화난사람들' 홈페이지 캡처 22일 공동소송 플랫폼 '화난사람들'의 '이루다AI 개인정보 유출 피해자 집단소송' 페이지에 따르면 이날 오후 2시 기준 373명이 집단소송을...
72,"'AI 이루다' 서비스 잠정 중단…""차별·혐오 개선하겠다""(종합)",2021.01.22.,"개인정보 유출에 관해선 ""구체적 정보 삭제했고 익명화 강화했다"" ""편향 대화 검출 모델 공개할 것…AI 윤리 발전에 기여하고 싶다"" 혐오 발언 및 개인정보 유출 등의 논란에 휩싸인 인공지능(AI) 챗봇 '이루다'가 서비스를 잠정 중단한다. 이루다 개발사인 스타트업 스캐터랩은 11일 오후 보도자료를 내 ""부족한..."
76,"챗봇 ‘이루다’, 데이터베이스는 폐기된다지만",2021.01.11.,인공지능(AI) 챗봇 ‘이루다’가 사라진다. 개발사가 이루다의 데이터베이스(DB)와 딥러닝 대화 모델 폐기를 결정하면서 이루다는 사실상 사망선고를 받게 됐다. 이루다로 인해 촉발된 AI 윤리 논의와 더불어 데이터 수집・활용 등 논란은 우리 사회가 풀어야 할 숙제로 남겨졌다. 아울러 이 회사가 충분한 고지...
77,"""도배글로 인한 피해""… '이루다' 개발사, 커뮤니티 운영 중단",2021.01.11.,"인공지능(AI) 챗봇 '이루다'을 개발한 스캐터랩 측이 커뮤니티 운영을 잠정 중단했다. 커뮤니티 내에서 허위 사실을 담은 글이 잇따라 게재된 데 따른 조치다. 지난 18일 스캐터랩은 자사가 운영 중인 연애 분석 애플리케이션 '연애의 과학' 내 커뮤니티를 잠정 폐쇄했다. 스캐터랩 측은 공지글을 통해 ""최근 '이루다..."
78,"AI(인공지능) 윤리 논란, 어떻게 바라볼까",2021.01.11.,"최근 AI(Artificial Intelligence, 인공지능) 챗봇 ‘이루다’를 계기로 AI에 대한 윤리문제가 논란이 되고 있다. AI의 선용을 위한 ‘알고리즘 윤리’(algor-ethical) 도입이 시급하다는 목소리가 나온다. AI 챗봇 ‘이루다’는 지난해 12월 23일 공개된 대화형 인공지능이다. 그러나 운영한 지 불과 며칠 만에..."
79,"'이루다'와의 못 다 이룬 同行, 인공지능(AI) 윤리와 규범적 대응의 방향은",2021.01.13.,"*본 칼럼은 최근 불거진 AI챗봇 이루다 논란과 연관해 (1)인공지능 윤리 차원의 혐오 및 차별 대화 사례와 (2)개인정보 수집 및 처리 관행 관련 문제로 나누어 두 차례 게재된다. 정원준 박사는 인공지능, 데이터 등 ICT 분야의 법제 분석과 지식재산권법을 연구하는 법제 전문가다. 현재 한국법제연구원의..."
81,"'이루다'에 쓰인 카톡 1천700건, 15개월간 온라인에 퍼졌다(종합)",2021.01.13.,"스캐터랩, 이루다 재료 카톡 '깃허브'에 올려…익명화 제대로 안돼 개발자들 ""개인 특정할 위험 있었다""…개인정보위 ""조사하겠다"" 인공지능(AI) 챗봇 '이루다' 개발사인 스캐터랩이 이루다 개발에 쓴 재료를 오픈소스 공유 플랫폼에 올려 논란을 빚고 있다. 이루다를 성적 도구 취급해 사회적 물의를 일으켰던..."
84,"'AI 이루다' 개발사 ""데이터베이스·딥러닝 모델 폐기 고려""",2021.01.15.,"인공지능(AI) 챗봇 '이루다' 개발사 스캐터랩이 이루다 데이터베이스(DB)와 딥러닝 모델 폐기를 고려하고 있다고 15일 밝혔다. 연합뉴스에 따르면, 스캐터랩 관계자는 이날 MBC 라디오 '김종배의 시선집중'에 출연해 ""이루다 서비스는 지금 일단 중단한 상태이며, 이루다 DB는 폐기까지도 고려는 하고 있다""고..."
90,"AI 챗봇 '이루다' 논란에…방통위, AI 법체계 손본다",2021.01.11.,인공지능(AI) 챗봇 '이루다'가 성적 발언 및 개인정보 유출 논란에 휩싸인 가운데 방송통신위원회(이하 방통위)가 AI 관련 법체계 정비에 나선다. 방통위는 14일 이용자에게 피해를 야기한 AI 서비스의 책임소재 및 권리구제 절차 등이 포괄될 수 있도록 기존의 법체계를 정비한다고 밝혔다. 방통위는 지난해 1월...
91,‘이루다’ 개인정보 유출 집단소송..340여명 신청,2021.01.22.,인공지능(AI) 챗봇 ‘이루다’ 서비스 관련해 개인정보를 유출당했다고 주장하는 피해자들이 집단소송 절차를 밟기 시작했다. 22일 업계 등에 따르면 공동소송 플랫폼 '화난사람들'의 소송 모집 페이지에서 이날 7시 기준으로 340명이 신청을 마쳤다. 소송대리인인 법무법인 태림 측은 우선 신청을 마감하고...
92,'이루다'에 쓰인 카톡 익명화없이 공유 플랫폼에,2021.01.22.,"인공지능(AI) 챗봇 '이루다'의 개발업체가 개발에 사용한 재료를 오픈소스 공유 플랫폼에 올린 것으로 확인돼 논란을 빚고 있습니다. IT업계에 따르면, 이루다 개발사 스캐터랩은 오픈소스 플랫폼 '깃허브'(GitHub)에 카카오톡 대화 데이터로 학습하는 인공신경망 모델 파일을 올렸는데, 이 중에는 익명화..."
95,"'AI 이루다' 개발사 ""데이터베이스·딥러닝 모델 폐기 고려""",2021.01.13.,"'연애의 과학' 이용자들 ""이루다 DB 아닌 카톡 DB 전체 파기해야"" 인공지능(AI) 챗봇 '이루다' 개발사 스캐터랩이 이루다 데이터베이스(DB)와 딥러닝 모델 폐기를 고려하고 있다고 15일 밝혔다. 스캐터랩 관계자는 이날 MBC 라디오 '김종배의 시선집중'에 출연해 ""이루다 서비스는 지금 일단 중단한 상태이며, 이루다..."
96,결국 이루다 DB 폐기한다,2021.01.13.,"인공지능(AI) 챗봇 이루다의 개발사 스캐터랩은 '이루다'의 데이터베이스(DB) 및 이루다의 학습에 사용된 딥러닝 대화 모델을 폐기하기로 결정했다고 15일 밝혔다. 스캐터랩 측에 따르면, 이루다 DB는 비식별화 절차를 거쳐 개별적이고 독립적인 문장 단위로 이루어져 개인 식별이 가능한 데이터는 포함 돼 있지..."
99,방통위 '이루다' 논란 막는다…AI 윤리교육 내년 사업자 확대,2021.01.12.,"방송통신위원회가 최근 인공지능(AI) 챗봇 '이루다' 논란 등에 따라 2022년부터는 AI 윤리교육 지원대상을 이용자에서 사업자로까지 확대키로 했다. 방송통신위원회(위원장 한상혁)는 사람중심의 AI 서비스가 제공되고, AI 서비스가 활용되는 과정에서 이용자 보호원칙이 지켜질 수 있도록, 이용자‧사업자 대상..."
105,"AI 이루다, 동성애·장애인 혐오 우려…성차별 편견도 발견(종합)",2021.01.13.,"이재웅 ""사회적 합의 못 미치는 수준…서비스 중단하고 고쳐야"" 개인정보 유출 의혹도…개발자들 ""방치하면 차별 묵인하는 셈"" 인공지능(AI) 챗봇 '이루다'가 성적 접근에 시달렸다는 소식에 이어 동성애 및 장애인 혐오를 학습한 것으로 보인다는 우려가 제기됐다. 이용자들은 이루다가 고리타분한 성별 고정..."
107,'AI 이루다' 개인정보 유출 논란…342명 집단 소송,2021.01.15.,"인공지능 챗봇 '이루다' 개발과 서비스 과정에서 개인정보를 유출 당했다고 주장하는 피해자들이 본격적인 집단소송 절차를 시작했다. 22일 공동소송... 침해금지를 구하고 정신적 위자료를 청구할 권리가 있다""고 설명했다. [ 경기신문 = 유연석 기자 ] 스타트업 스캐터랩이 서비스한 AI 챗봇 이루다. (캡처 사진)"
110,"시민단체, 이루다 사태 진상 파악 요구",2021.01.11.,"시민단체가 인공지능(AI) 챗봇 서비스 ‘이루다’ 사태와 관련한 진상 파악을 요구했다. 20일 참여연대, 진보네트워크센터, 민주사회를 위한 변호사 모임, 디지털 정보위원회 등 시민단체는 개인정보보호위원회(개보위)에 AI챗봇 이루다 개발사 스캐터랩에 대한 철저한 조사와 조치를 요구하는 민원을..."
113,"AI 챗봇 '이루다', 개인정보유출 논란 속 결국 사실상 폐기",2021.01.15.,데이터 활용 원치 않는 이용자 신청 받아 진행 개인정보위·KISA 조사 종료 이후 즉시 폐기 방침 혐오·차별 발언과 개인정보 유출 논란으로 물의를 빚은 인공지능(AI) 챗봇(채팅 로봇) ‘이루다’가 사실상 폐기 수순을 밟는다. AI 학습 방식과 활용된 데이터가 부적절하다는 지적이 잇따르면서다. 이루다 개발사...
114,"김종윤 스캐터랩 대표 ""더욱 사랑받을 '이루다'로 돌아오겠다""",2021.01.15.,"김종윤 스캐터랩 대표는 12일 ""이루다가 다시 서비스를 재개하는 시점에는 모두의 바람처럼 사람들에게 더욱 이롭고 더욱 사랑받을 수 있는 인공지능(AI) 이루다로 돌아오겠다""라고 밝혔다. 김 대표는 이날 미디어 Q&A 자료를 통해 20세 여대생을 모델로 개발된 AI 챗봇 '이루다' 서비스가 오전 11시부터 순차적으로..."
115,"AI 챗봇 '이루다' 논란…""AI 리스크 대응하는 '전용보험' 개발해야""",2021.01.15.,"성차별·혐오 발언으로 논란이 된 인공지능(AI) 챗봇 '이루다'처럼 AI 오작동과 오류로 인한 사고가 발생하면서 기업들의 AI 리스크 대응을 위해 관련 보험 개발이 필요하다는 지적이 제기됐다. 17일 보험연구원 발표한 'AI 리스크와 전용보험의 필요성' 보고서에 따르면, 최근 여러 기업들이 AI 기술을 도입..."
116,AI 챗봇 '이루다'…개인정보 유출 논란으로 결국 폐기,2021.01.15.,"인공지능 챗봇 '이루다'가 혐오·개인정보 유출 논란으로 일주일만에 폐기됐습니다. 이루다 개발사 스캐터랩은 ""이루다 데이터베이스는 익명화 절차를 거쳐 개별적·독립적인 문장으로 이뤄져 있고, 딥러닝 대화 모델은 대화 패턴만 학습하기 때문에 개인정보 유출 위험은 전혀 없다"" 면서도 ""이용자들 불안감을..."
118,"'제2의 이루다 사태' 막자…개인정보위, AI 개인정보보호 수칙 만든다",2021.01.12.,"1월 초안, 2월 의견수렴, 3월 전체회의 논의 계획 AI챗봇 '이루다' 관련 위반혐의 판단 구체화 예정 자동화 의사결정(프로파일링)구현 실무기준 될듯 2차 법개정·가명정보결합지원…'안전한활용' 속도 임민철 기자 imc@ajunews.com 정부 차원의 실무적인 인공지능(AI) 개인정보보호 수칙이 제정된다. 현업 개발자들이..."
120,"[전문]‘20대 여대생 AI’ 이루다, 활동 중단…‘혐오 논란’ 사과",2021.01.12.,"개인정보 유출 의혹, 혐오 표현 논란 등에 휩싸인 인공지능(AI) 챗봇 ‘이루다’가 활동을 멈춘다. ‘이루다’를 개발한 스캐터랩 측은 11일 오후 입장문을 통해 “일정 시간 서비스 개선 기간을 가지며 더 나은 이루다로 찾아뵙고자 한다”고 알렸다. 이루다, ‘20대 여대생’ 설정…성소수자 혐오 논란..."
123,"이루다 피해자들 300여명, 집단소송 절차 시작",2021.01.11.,/제공=이루다 페이스북 인공지능(AI) 챗봇 '이루다' 개발 및 서비스 과정에서 개인정보를 유출당했다고 주장하는 피해자들이 본격적인 집단소송 절차를 시작했다. 22일 IT업계에 따르면 '이루다 개인정보 유출 피해 사건' 집단소송에 약 300명이 우선 참여한다. 공동소송 플랫폼 '화난사람들'의 소송 모집...
125,이루다 논란 재발 막는다…AI 이용자 교육·업체 컨설팅 지원,2021.01.11.,"방통위, AI 서비스 제도개선 추진…AI 윤리규범도 구체화 최근 인공지능(AI) 챗봇 서비스 '이루다'의 AI 윤리 및 개인정보보호 논란을 계기로 방송통신위원회가 관련 제도를 손질한다. AI 이용자와 사업자에게 교육과 컨설팅을 지원하고 AI 윤리규범을 구체화하는 등 정책기반을 마련하기로 했다...."
